a_config,a_profit_test,a_profit_test_fc,a_profit_test_opt,a_profit_train,a_profit_train_fc,a_profit_train_opt,a_profit_val,a_profit_val_fc,a_profit_val_opt,ab_profit_test_PF,ab_profit_train_PF,ab_profit_val_PF,b_iter_best,b_n_iters,b_time_WS,b_time_all,b_time_opti,b_time_val,b_train_time_without_WS,hp_batch_size,hp_lr,hp_perturbation,hp_reg,hp_restrict_forecaster_ts
12,0.4373628790025348,0.420527562950074,0.43736346433962603,1.4497870524200294,1.4147827727136262,1.4497883000565372,0.41321566987496094,0.4101335140625526,0.41321594572689513,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14239096641540527,908.4374749660492,854.5355231761932,36.51720905303955,908.2950839996338,32,0,0.1,0.0,true
13,0.4223776786566955,0.420527562950074,0.4223777682237213,1.4220018199332825,1.4147827727136262,1.4220022941167647,0.4108359436313831,0.4101335140625526,0.4108364345518356,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14177918434143066,1212.5423600673676,1176.0525150299072,21.500932931900024,1212.4005808830261,64,0,0.02,0.0,true
14,0.4385609153252039,0.420527562950074,0.43856113014368514,1.4954313089394056,1.4147827727136262,1.495431897186633,0.4185394437403893,0.4101335140625526,0.418539889408752,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.1424570083618164,1103.7375180721283,1075.8147859573364,12.498999118804932,1103.5950610637665,64,0,0.1,0.0,true
15,0.4126458056572302,0.420527562950074,0.4126461576426266,1.1520033054581225,1.4147827727136262,1.1520039349698488,0.4016076131022466,0.4101335140625526,0.40160793985004317,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.13948798179626465,1295.2405021190643,599.8143517971039,677.9342370033264,1295.101014137268,1,0,0.02,0.1,true
16,0.404935837529671,0.420527562950074,0.4049367459502107,1.1424295341439334,1.4147827727136262,1.1424283211441333,0.39723219828036993,0.4101335140625526,0.39723298703965093,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.1411604881286621,1378.6746408939362,734.2452363967896,625.7732479572296,1378.5334804058075,1,0,0.1,0.1,true
17,0.41638483365898815,0.420527562950074,0.4163844516822306,1.3987172867718587,1.4147827727136262,1.398719014337582,0.4107523426335513,0.4101335140625526,0.4107525397185807,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14006328582763672,1568.5204401016235,1267.6030950546265,283.8664801120758,1568.380376815796,2,0,0.02,0.1,true
18,0.43798929981288337,0.420527562950074,0.4379895491764241,1.4571155556036017,1.4147827727136262,1.4571158976523284,0.4188035772031553,0.4101335140625526,0.4188037908806048,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14019060134887695,1518.1328809261322,1206.0300726890564,295.6576511859894,1517.9926903247833,2,0,0.1,0.1,true
19,0.41810927839702927,0.420527562950074,0.41810935855901077,1.4384678979415808,1.4147827727136262,1.4384690957472923,0.4116674298168419,0.4101335140625526,0.4116677697861715,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.13977742195129395,1365.5959601402283,1181.907016992569,168.19834280014038,1365.456182718277,4,0,0.02,0.1,true
20,0.4409858320838369,0.420527562950074,0.44098649927710687,1.4484449013774507,1.4147827727136262,1.4484453264146788,0.4186691407616938,0.4101335140625526,0.41866940248940954,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14161300659179688,1361.8460071086884,1173.8723647594452,171.04322290420532,1361.7043941020966,4,0,0.1,0.1,true
21,0.41945629491920866,0.420527562950074,0.41946493085746006,1.4157488315335476,1.4147827727136262,1.415749168794033,0.4146713527611494,0.4101335140625526,0.4146719161525103,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14252424240112305,1331.7670991420746,1232.34938621521,83.12227702140808,1331.6245748996735,8,0,0.02,0.1,true
22,0.43256931474687366,0.420527562950074,0.4325694914047349,1.4600822760080838,1.4147827727136262,1.4600835398672567,0.4186443013158718,0.4101335140625526,0.41864482128856917,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.1415238380432129,1172.4575471878052,1054.0327875614166,100.94474291801453,1172.316023349762,8,0,0.1,0.1,true
23,0.4224703852502649,0.420527562950074,0.4224705827152848,1.4424105588037195,1.4147827727136262,1.4424115323284088,0.41314170126610983,0.4101335140625526,0.41314221752499836,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14159202575683594,1293.8095698356628,1235.2873032093048,43.634029150009155,1293.667977809906,16,0,0.02,0.1,true
24,0.43788596487719245,0.420527562950074,0.43788538405032695,1.4508022251132267,1.4147827727136262,1.4508027843342832,0.4185412920181233,0.4101335140625526,0.41854160500234117,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14154267311096191,887.034154176712,799.2224726676941,68.59592795372009,886.8926115036011,16,0,0.1,0.1,true
25,0.4191015151429278,0.420527562950074,0.4191018419494039,1.425617234724549,1.4147827727136262,1.4256183199490273,0.4125379012950976,0.4101335140625526,0.41253574255052095,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14193987846374512,749.8427639007568,682.5247082710266,47.711557149887085,749.7008240222931,32,0,0.02,0.1,true
26,0.43193731629424925,0.420527562950074,0.4319377783214622,1.4595387278533716,1.4147827727136262,1.4595395215816014,0.42091165129260943,0.4101335140625526,0.42091153596169195,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14465618133544922,1271.1962730884552,1235.1843521595001,21.23587393760681,1271.0516169071198,32,0,0.1,0.1,true
27,0.4227658159073222,0.420527562950074,0.42276646281867913,1.4241632726323328,1.4147827727136262,1.4241645518895627,0.4088620976490389,0.4101335140625526,0.408862574922056,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.1433718204498291,1074.8076648712158,1036.4920508861542,23.312789916992188,1074.664293050766,64,0,0.02,0.1,true
28,0.43189009426236646,0.420527562950074,0.43189015277460174,1.4555482491647092,1.4147827727136262,1.4555488382844644,0.41496231472537426,0.4101335140625526,0.414963013205486,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14313697814941406,1073.7943279743195,1044.601126909256,13.336179971694946,1073.65119099617,64,0,0.1,0.1,true
