a_config,a_profit_test,a_profit_test_fc,a_profit_test_opt,a_profit_train,a_profit_train_fc,a_profit_train_opt,a_profit_val,a_profit_val_fc,a_profit_val_opt,ab_profit_test_PF,ab_profit_train_PF,ab_profit_val_PF,b_iter_best,b_n_iters,b_time_WS,b_time_all,b_time_opti,b_time_val,b_train_time_without_WS,hp_batch_size,hp_lr,hp_perturbation,hp_reg,hp_restrict_forecaster_ts,hp_ws
21,0.43689483304373544,0.420527562950074,0.4368950984727795,1.4581758492848835,1.4147827727136262,1.4581760266095274,0.41808720279639555,0.4101335140625526,0.4180873197806556,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,189.69967889785767,947.1662781238556,395.5100531578064,331.6697151660919,757.4665992259979,4,0,0.1,0.1,true,true
22,0.43473280512265844,0.420527562950074,0.43473303926180185,1.445080043721548,1.4147827727136262,1.4450797161455422,0.4237839882704635,0.4101335140625526,0.4237825951076566,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14448904991149902,1813.85343003273,1649.0570719242096,149.08259797096252,1813.7089409828186,4,0,0.1,0.1,true,false
23,0.4203386776711182,0.420527562950074,0.42033864802019894,1.432520971778792,1.4147827727136262,1.4325214394844954,0.4113756300555489,0.4101335140625526,0.41137601270197344,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,190.69148588180542,1000.2232460975647,452.81170082092285,331.77333402633667,809.5317602157593,4,0,0.02,0.1,true,true
24,0.42324852452039385,0.420527562950074,0.42324864433207887,1.4257810361471286,1.4147827727136262,1.4257815415313377,0.4176679812839539,0.4101335140625526,0.41766836144709285,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14629197120666504,1722.1812000274658,1540.9076755046844,164.9561619758606,1722.0349080562592,4,0,0.02,0.1,true,false
25,0.41417307316944996,0.420527562950074,0.4141721599647825,1.4177240812340015,1.4147827727136262,1.4177273044325824,0.4039748468917197,0.4101335140625526,0.40397516545909085,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,180.48800420761108,976.7595338821411,616.5132637023926,158.33876585960388,796.27152967453,8,0,0.0,0.1,true,true
26,0.3623441005874357,0.420527562950074,0.3623459592428573,1.3119511037178766,1.4147827727136262,1.3119558840123586,0.3588710320792903,0.4101335140625526,0.3588728033372992,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14424705505371094,1015.5356709957123,806.5849225521088,182.5008261203766,1015.3914239406586,8,0,0.0,0.1,true,false
27,0.41417307316944996,0.420527562950074,0.4141721599647825,1.4177240812340015,1.4147827727136262,1.4177273044325824,0.4039748468917197,0.4101335140625526,0.40397516545909085,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,186.60083055496216,858.5709331035614,455.1482765674591,189.41697597503662,671.9701025485992,8,0,0.5,0.1,true,true
28,0.41238310920720833,0.420527562950074,0.412383423124564,1.4281530060007945,1.4147827727136262,1.428153826167188,0.4072886625952943,0.4101335140625526,0.4072888533917718,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14357280731201172,1356.1878731250763,1253.6493101119995,85.89070105552673,1356.0443003177643,8,0,0.5,0.1,true,false
29,0.43495270761722393,0.420527562950074,0.43495313661454094,1.4219857784515044,1.4147827727136262,1.4219867106033668,0.4174313774722316,0.4101335140625526,0.417431778183303,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,162.20473217964172,790.500853061676,409.5296666622162,190.06123208999634,628.2961208820343,8,0,0.1,0.1,true,true
30,0.43461247822501203,0.420527562950074,0.4346128073468516,1.4561743841763826,1.4147827727136262,1.4561753060279212,0.4158458858438576,0.4101335140625526,0.41584608406338375,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14290785789489746,1504.1085131168365,1401.6070437431335,84.97446990013123,1503.9656052589417,8,0,0.1,0.1,true,false
31,0.4209658654067159,0.420527562950074,0.4209655291165857,1.4205309225819986,1.4147827727136262,1.4205329629321408,0.41258407511255824,0.4101335140625526,0.4125840329246113,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,184.56746554374695,781.8350489139557,362.2919569015503,204.3984100818634,597.2675833702087,8,0,0.02,0.1,true,true
32,0.4236424576273108,0.420527562950074,0.4236426146844756,1.4117649550975537,1.4147827727136262,1.41176592494197,0.4139115745231998,0.4101335140625526,0.41391185447519163,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14295315742492676,1433.3180770874023,1334.4744791984558,83.1101930141449,1433.1751239299774,8,0,0.02,0.1,true,false
33,0.41417307316944996,0.420527562950074,0.4141721599647825,1.4177240812340015,1.4147827727136262,1.4177273044325824,0.4039748468917197,0.4101335140625526,0.40397516545909085,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,161.9327666759491,1190.3406910896301,954.5766143798828,51.36682391166687,1028.407924413681,16,0,0.0,0.1,true,true
34,0.3415740479872098,0.420527562950074,0.3415746137878757,1.36115024625115,1.4147827727136262,1.3611517933564428,0.3432860185475952,0.4101335140625526,0.3432866051386525,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.1442699432373047,854.0883350372314,712.0664451122284,115.67308497428894,853.9440650939941,16,0,0.0,0.1,true,false
35,0.41064015747087135,0.420527562950074,0.41062383907593025,1.4535148754956952,1.4147827727136262,1.4535157235761238,0.4083765114013507,0.4101335140625526,0.40837824436006764,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,175.64223909378052,842.556459903717,552.3359761238098,85.68334412574768,666.9142208099365,16,0,0.5,0.1,true,true
36,0.41678489235988514,0.420527562950074,0.41678502380688154,1.4083960679472574,1.4147827727136262,1.408396313082541,0.4157730515877873,0.4101335140625526,0.41577629839114705,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14296603202819824,1261.001142024994,1162.6606533527374,75.9633641242981,1260.8581759929657,16,0,0.5,0.1,true,false
37,0.43759904822504114,0.420527562950074,0.4375996816350305,1.4398908473983578,1.4147827727136262,1.4398912655837837,0.4176555906068917,0.4101335140625526,0.4176557457736807,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,163.5190999507904,797.8109650611877,524.8619756698608,79.27102088928223,634.2918651103973,16,0,0.1,0.1,true,true
38,0.43369267032328573,0.420527562950074,0.43369263204221364,1.4549581576239992,1.4147827727136262,1.454958714904472,0.4157146176393509,0.4101335140625526,0.41571459531235666,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.1443321704864502,1268.9095947742462,1175.9465990066528,74.91594696044922,1268.7652626037598,16,0,0.1,0.1,true,false
39,0.41545211034538143,0.420527562950074,0.4154522023035261,1.436553073277954,1.4147827727136262,1.436553725436366,0.4127945133653599,0.4101335140625526,0.41279505801219396,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,173.93272495269775,750.9379758834839,446.729816198349,100.8441379070282,577.0052509307861,16,0,0.02,0.1,true,true
40,0.4205519761811505,0.420527562950074,0.42055251375817426,1.4169723667284737,1.4147827727136262,1.41697313248772,0.40981522708906537,0.4101335140625526,0.40981557199374796,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14635396003723145,1346.528007030487,1255.880824804306,70.65451693534851,1346.3816530704498,16,0,0.02,0.1,true,false
41,0.41417307316944996,0.420527562950074,0.4141721599647825,1.4177240812340015,1.4147827727136262,1.4177273044325824,0.4039748468917197,0.4101335140625526,0.40397516545909085,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,173.80026578903198,942.42467212677,708.4621307849884,35.20199704170227,768.624406337738,32,0,0.0,0.1,true,true
42,0.3572256502866753,0.420527562950074,0.3572274663562991,1.3221143574927394,1.4147827727136262,1.3221140017617454,0.35249888388556117,0.4101335140625526,0.3525004890273977,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14281797409057617,861.8643369674683,790.1217448711395,50.51726293563843,861.7215189933777,32,0,0.0,0.1,true,false
43,0.4200520237486578,0.420527562950074,0.4200525191806481,1.4934703519696262,1.4147827727136262,1.4934710493528285,0.41461481413330437,0.4101335140625526,0.41461350427379706,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,164.299311876297,845.1224999427795,607.0321679115295,46.16705584526062,680.8231880664825,32,0,0.5,0.1,true,true
44,0.432384395339231,0.420527562950074,0.43238479024736587,1.4283936676063433,1.4147827727136262,1.4283941532568942,0.40437710819314043,0.4101335140625526,0.40437731183912073,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,0.14355826377868652,1404.620244026184,1364.9020256996155,24.737333059310913,1404.4766857624054,32,0,0.5,0.1,true,false
45,0.44206710252271786,0.420527562950074,0.44206750291986285,1.4500086150564568,1.4147827727136262,1.4500087330944735,0.41446565000308944,0.4101335140625526,0.4144659575952092,0.5153637683698817,1.754977234431795,0.4891993484695554,1,1,173.2709698677063,787.7630898952484,540.2298762798309,47.14052104949951,614.4921200275421,32,0,0.1,0.1,true,true
